[train] seed=42 project=acoustic-depr-daic
[train] subjects: train=101 dev=32 test=45 | pos=28 neg=73 class-balanced pos_weight=2.607
[train] model: linear-probe attn_hidden=256 dropout=0.3 | trainable params=263,706
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: rezanasirian18 (rezanasirian18-son) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run vh2f6d7w
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /workspace/depression-detection-ctd/src/acoustic-depr-wavlm/wandb/run-20260904_152658-vh2f6d7w
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run wavlm_seed42
wandb: ⭐️ View project at https://wandb.ai/rezanasirian18-son/acoustic-depr-daic
wandb: 🚀 View run at https://wandb.ai/rezanasirian18-son/acoustic-depr-daic/runs/vh2f6d7w
[epoch  31] train_loss=1.2872 dev_loss=1.2071 test_loss=1.2846 dev_f1=0.500 dev_auc=0.697 test_f1=0.400 test_auc=0.546
[epoch  32] train_loss=1.0835 dev_loss=1.1057 test_loss=1.2220 dev_f1=0.560 dev_auc=0.684 test_f1=0.457 test_auc=0.535
[epoch  33] train_loss=1.1976 dev_loss=1.0506 test_loss=1.1927 dev_f1=0.643 dev_auc=0.693 test_f1=0.410 test_auc=0.537
[epoch  34] train_loss=1.0426 dev_loss=1.0675 test_loss=1.2016 dev_f1=0.593 dev_auc=0.688 test_f1=0.421 test_auc=0.541
[epoch  35] train_loss=1.0478 dev_loss=1.1842 test_loss=1.2820 dev_f1=0.545 dev_auc=0.693 test_f1=0.400 test_auc=0.535
[epoch  36] train_loss=1.2846 dev_loss=1.2505 test_loss=1.3282 dev_f1=0.444 dev_auc=0.684 test_f1=0.400 test_auc=0.530
[epoch  37] train_loss=0.8236 dev_loss=1.2163 test_loss=1.3076 dev_f1=0.400 dev_auc=0.671 test_f1=0.400 test_auc=0.528
[epoch  38] train_loss=1.0682 dev_loss=1.1706 test_loss=1.2753 dev_f1=0.381 dev_auc=0.671 test_f1=0.387 test_auc=0.525
[epoch  39] train_loss=1.0900 dev_loss=1.1246 test_loss=1.2422 dev_f1=0.538 dev_auc=0.662 test_f1=0.438 test_auc=0.535
[epoch  40] train_loss=1.1397 dev_loss=1.1259 test_loss=1.2457 dev_f1=0.480 dev_auc=0.658 test_f1=0.438 test_auc=0.530
[epoch  41] train_loss=0.9968 dev_loss=1.1709 test_loss=1.2797 dev_f1=0.381 dev_auc=0.662 test_f1=0.387 test_auc=0.525
[epoch  42] train_loss=1.0157 dev_loss=1.1673 test_loss=1.2713 dev_f1=0.381 dev_auc=0.675 test_f1=0.387 test_auc=0.535
[epoch  43] train_loss=1.1437 dev_loss=1.1052 test_loss=1.2209 dev_f1=0.615 dev_auc=0.688 test_f1=0.375 test_auc=0.537
[epoch  44] train_loss=1.0711 dev_loss=1.0975 test_loss=1.2109 dev_f1=0.615 dev_auc=0.680 test_f1=0.412 test_auc=0.560
[epoch  45] train_loss=0.9291 dev_loss=1.1456 test_loss=1.2456 dev_f1=0.560 dev_auc=0.684 test_f1=0.375 test_auc=0.560
[epoch  46] train_loss=0.8419 dev_loss=1.2131 test_loss=1.3031 dev_f1=0.583 dev_auc=0.688 test_f1=0.333 test_auc=0.558
[epoch  47] train_loss=0.8948 dev_loss=1.1819 test_loss=1.2879 dev_f1=0.583 dev_auc=0.693 test_f1=0.323 test_auc=0.553
[epoch  48] train_loss=1.0277 dev_loss=1.1506 test_loss=1.2700 dev_f1=0.615 dev_auc=0.684 test_f1=0.364 test_auc=0.551
[epoch  49] train_loss=0.8719 dev_loss=1.0997 test_loss=1.2449 dev_f1=0.600 dev_auc=0.662 test_f1=0.368 test_auc=0.523
[epoch  50] train_loss=0.9633 dev_loss=1.1616 test_loss=1.2948 dev_f1=0.538 dev_auc=0.649 test_f1=0.353 test_auc=0.521
[epoch  51] train_loss=0.9449 dev_loss=1.3556 test_loss=1.4431 dev_f1=0.476 dev_auc=0.649 test_f1=0.333 test_auc=0.525
[epoch  52] train_loss=1.0762 dev_loss=1.3671 test_loss=1.4545 dev_f1=0.400 dev_auc=0.654 test_f1=0.345 test_auc=0.525
[epoch  53] train_loss=0.9057 dev_loss=1.1375 test_loss=1.2876 dev_f1=0.538 dev_auc=0.654 test_f1=0.343 test_auc=0.530
[epoch  54] train_loss=1.0127 dev_loss=1.0866 test_loss=1.2534 dev_f1=0.581 dev_auc=0.654 test_f1=0.476 test_auc=0.530
[epoch  55] train_loss=1.0854 dev_loss=1.1072 test_loss=1.2649 dev_f1=0.621 dev_auc=0.675 test_f1=0.378 test_auc=0.535
[epoch  56] train_loss=0.8719 dev_loss=1.2462 test_loss=1.3638 dev_f1=0.522 dev_auc=0.675 test_f1=0.375 test_auc=0.541
[epoch  57] train_loss=0.8860 dev_loss=1.3457 test_loss=1.4407 dev_f1=0.476 dev_auc=0.680 test_f1=0.333 test_auc=0.532
[epoch  58] train_loss=0.9752 dev_loss=1.3229 test_loss=1.4242 dev_f1=0.545 dev_auc=0.684 test_f1=0.333 test_auc=0.544
[epoch  59] train_loss=0.9035 dev_loss=1.2752 test_loss=1.3908 dev_f1=0.522 dev_auc=0.684 test_f1=0.375 test_auc=0.546
[epoch  60] train_loss=0.8658 dev_loss=1.1493 test_loss=1.3093 dev_f1=0.593 dev_auc=0.675 test_f1=0.343 test_auc=0.532
[epoch  61] train_loss=0.7657 dev_loss=1.2920 test_loss=1.4028 dev_f1=0.545 dev_auc=0.693 test_f1=0.387 test_auc=0.537
[epoch  62] train_loss=0.8807 dev_loss=1.4003 test_loss=1.4763 dev_f1=0.500 dev_auc=0.688 test_f1=0.345 test_auc=0.548
[epoch  63] train_loss=0.9833 dev_loss=1.1692 test_loss=1.3110 dev_f1=0.560 dev_auc=0.684 test_f1=0.364 test_auc=0.535
[epoch  64] train_loss=0.8019 dev_loss=1.1094 test_loss=1.2768 dev_f1=0.593 dev_auc=0.680 test_f1=0.389 test_auc=0.535
[epoch  65] train_loss=0.8224 dev_loss=1.2638 test_loss=1.3745 dev_f1=0.609 dev_auc=0.675 test_f1=0.387 test_auc=0.551
[epoch  66] train_loss=0.7808 dev_loss=1.5411 test_loss=1.5813 dev_f1=0.375 dev_auc=0.701 test_f1=0.357 test_auc=0.555
[epoch  67] train_loss=0.8023 dev_loss=1.2020 test_loss=1.3572 dev_f1=0.583 dev_auc=0.688 test_f1=0.375 test_auc=0.544
[epoch  68] train_loss=0.8128 dev_loss=1.0983 test_loss=1.3076 dev_f1=0.571 dev_auc=0.675 test_f1=0.324 test_auc=0.516
[epoch  69] train_loss=0.7847 dev_loss=1.1947 test_loss=1.3620 dev_f1=0.583 dev_auc=0.684 test_f1=0.364 test_auc=0.537
[epoch  70] train_loss=0.6799 dev_loss=1.5410 test_loss=1.5925 dev_f1=0.375 dev_auc=0.688 test_f1=0.345 test_auc=0.548
[epoch  71] train_loss=0.8196 dev_loss=1.2762 test_loss=1.4090 dev_f1=0.545 dev_auc=0.680 test_f1=0.375 test_auc=0.544
[epoch  72] train_loss=0.8686 dev_loss=1.1094 test_loss=1.3265 dev_f1=0.552 dev_auc=0.671 test_f1=0.450 test_auc=0.535
[epoch  73] train_loss=0.8005 dev_loss=1.1782 test_loss=1.3637 dev_f1=0.480 dev_auc=0.667 test_f1=0.343 test_auc=0.541
